feature,n_subjects,n_victims,n_controls,victim_median,control_median,victim_mean,control_mean,abs_median_diff,rel_median_diff,cliffs_delta,standardized_median_iqr,cliffs_delta_ci_lo,cliffs_delta_ci_hi,cliffs_magnitude,direction,victim_consistency,control_consistency,mannwhitney_u,raw_p,test,fdr_q,adjusted_p,full_cliffs_delta,loso_delta_median,loso_delta_min,loso_delta_max,loso_direction_agreement,loso_max_abs_shift,observed_cliffs_delta,perm_p,n_perm,unit,anatomical_region,family,side,source_signal,rank_score,signature_status,rank
sym_HEE_ax1_excursion_absdiff,31,17,14,9.852310180664062,6.173652648925781,11.521588718189912,9.197589193071638,3.6786575317382812,0.5958640274940589,0.3025210084033613,0.41815079307522224,-0.07563025210084033,0.6892857142857141,small,VICTIMS_HIGHER,0.7647058823529411,0.7857142857142857,155.0,0.1587924654037347,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.3025210084033613,0.2857142857142857,0.248868778280543,0.40271493212669685,1.0,0.10019392372333552,0.3025210084033613,0.165,999,subject,foot,symmetry,bilateral,LHEE|RHEE,0.029495798319327728,exploratory,41
RHipAngles_ax3_tmax_pct__median,31,17,14,56.0,44.75,56.088235294117645,50.464285714285715,11.25,0.25139664804469275,0.25630252100840334,0.703125,-0.17657563025210085,0.6638655462184874,small,VICTIMS_HIGHER,0.7647058823529411,0.7857142857142857,149.5,0.2334860190468656,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.25630252100840334,0.23660714285714285,0.19909502262443438,0.35294117647058826,1.0,0.09663865546218492,0.25630252100840334,0.218,999,subject,hip,kinematic,right,RHipAngles,0.029399406821552145,exploratory,42
LFootProgressAngles_ax2_median__median,31,17,14,2.3883159160614014,3.09575617313385,2.438128880718175,3.5215396072183336,0.7074402570724487,-0.22851937216886925,-0.3025210084033613,-0.30634990722553646,-0.680672268907563,0.09243697478991597,small,VICTIMS_LOWER,0.6470588235294118,0.7142857142857143,83.0,0.1587924654037347,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.3025210084033613,-0.3031674208144796,-0.3665158371040724,-0.248868778280543,1.0,0.06399482870071105,-0.3025210084033613,0.164,999,subject,foot,kinematic,left,LFootProgressAngles,0.029362333168561544,exploratory,43
RFootProgressAngles_ax2_min__median,31,17,14,-3.0443007946014404,-5.01004683971405,-3.393169610733714,-4.7874855015959055,1.9657460451126099,0.39236081178530563,0.25210084033613445,0.4517014496610579,-0.16806722689075632,0.6638655462184874,small,VICTIMS_HIGHER,0.7647058823529411,0.6428571428571429,149.0,0.24160714823314522,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.25210084033613445,0.25,0.20361990950226244,0.33035714285714285,1.0,0.0782563025210084,0.25210084033613445,0.249,999,subject,foot,kinematic,right,RFootProgressAngles,0.028917449332674244,exploratory,44
RKneeAngles_ax2_rom__median,31,17,14,17.60690450668335,13.058582961559296,17.548426063621747,13.853125972141113,4.548321545124054,0.34830130945394316,0.29411764705882354,0.4794440208639858,-0.12605042016806722,0.6808823529411763,small,VICTIMS_HIGHER,0.6470588235294118,0.7857142857142857,154.0,0.17085858498744178,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.29411764705882354,0.29411764705882354,0.248868778280543,0.375,1.0,0.08088235294117646,0.29411764705882354,0.166,999,subject,knee,kinematic,right,RKneeAngles,0.02854671280276817,exploratory,45
LHipAngles_ax2_peak_acc__median,31,17,14,1847.906351166803,1611.2886737874308,1932.6737212409905,1662.778392011532,236.61767737937225,0.14684996005289866,0.2689075630252101,0.31192512385785803,-0.12626050420168067,0.6470588235294118,small,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,151.0,0.2111652971287249,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.2689075630252101,0.26785714285714285,0.21266968325791855,0.3393665158371041,1.0,0.07045895281189402,0.2689075630252101,0.228,999,subject,hip,kinematic,left,LHipAngles,0.02847256549678695,exploratory,46
LFootProgressAngles_ax2_tmax_pct__median,31,17,14,58.0,41.0,49.970588235294116,40.785714285714285,17.0,0.4146341463414634,0.24789915966386555,0.7157894736842105,-0.17237394957983193,0.6596638655462185,small,VICTIMS_HIGHER,0.7647058823529411,0.7142857142857143,148.5,0.24896101704788232,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.24789915966386555,0.22767857142857142,0.19457013574660634,0.33031674208144796,1.0,0.0824175824175824,0.24789915966386555,0.236,999,subject,foot,kinematic,left,LFootProgressAngles,0.02843549184379634,exploratory,47
RAnkleAngles_ax1_phase_50_60_min__median,31,17,14,5.994480609893799,3.557046413421631,5.668437133817112,3.254891348736627,2.437434196472168,0.6852410436015441,0.29411764705882354,0.3417399934538435,-0.08403361344537816,0.6556722689075628,small,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,154.0,0.17085858498744178,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.29411764705882354,0.2850678733031674,0.2398190045248869,0.3755656108597285,1.0,0.08144796380090497,0.29411764705882354,0.193,999,subject,ankle,phase,right,RAnkleAngles,0.02802768166089966,exploratory,48
sym_HEE_path3d_absdiff,31,17,14,14.132933920061987,6.006848368423789,14.288814143781606,10.113839053552558,8.126085551638198,1.3528035091337758,0.3025210084033613,0.619533765568405,-0.12626050420168067,0.6890756302521008,small,VICTIMS_HIGHER,0.7058823529411765,0.7857142857142857,155.0,0.1587924654037347,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.3025210084033613,0.2857142857142857,0.248868778280543,0.40271493212669685,1.0,0.10019392372333552,0.3025210084033613,0.15,999,subject,foot,symmetry,bilateral,LHEE|RHEE,0.02722689075630252,exploratory,49
LAnkleAngles_ax1_phase_50_60_rom__median,31,17,14,9.343618035316467,10.667313575744629,9.872910180183894,11.058454579540662,1.3236955404281616,-0.12408893120363357,-0.2857142857142857,-0.4525423714501808,-0.6554621848739496,0.12605042016806722,small,VICTIMS_LOWER,0.7058823529411765,0.7142857142857143,85.0,0.18359867349944814,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2857142857142857,-0.27601809954751133,-0.3665158371040724,-0.2398190045248869,1.0,0.08080155138978667,-0.2857142857142857,0.193,999,subject,ankle,phase,left,LAnkleAngles,0.027226890756302517,exploratory,50
RKneeAngles_ax2_peak_acc__median,31,17,14,3736.592978732642,2990.733319066757,3978.019551352432,3583.54605381403,745.8596596658854,0.24939022644072695,0.25210084033613445,0.4761539006070214,-0.12605042016806722,0.6558823529411761,small,VICTIMS_HIGHER,0.7058823529411765,0.7857142857142857,149.0,0.24160714823314522,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.25210084033613445,0.2398190045248869,0.21266968325791855,0.34841628959276016,1.0,0.09631544925662572,0.25210084033613445,0.251,999,subject,knee,kinematic,right,RKneeAngles,0.026693030153237766,exploratory,51
LAnkleAngles_ax3_min__median,31,17,14,-3.3167624473571777,5.860651969909668,-3.158665053984698,-0.3127965841974531,9.177414417266846,-1.565937452758912,-0.226890756302521,-0.5653096232902002,-0.6302521008403361,0.17668067226890738,small,VICTIMS_LOWER,0.7647058823529411,0.6428571428571429,92.0,0.2928470165627216,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.226890756302521,-0.21266968325791855,-0.3212669683257919,-0.18552036199095023,1.0,0.09437621202327087,-0.226890756302521,0.3,999,subject,ankle,kinematic,left,LAnkleAngles,0.026025704399406817,exploratory,52
LKneeAngles_ax1_max__median,31,17,14,71.94987487792969,69.30389213562012,72.07029656802906,70.54969269888741,2.6459827423095703,0.03817942486017484,0.24369747899159663,0.3668447288102953,-0.19369747899159662,0.6470588235294118,small,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,148.0,0.2579351703686603,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.24369747899159663,0.23076923076923078,0.19457013574660634,0.3393665158371041,1.0,0.09566903684550745,0.24369747899159663,0.301,999,subject,knee,kinematic,left,LKneeAngles,0.025803262481463172,exploratory,53
RKneeAngles_ax1_phase_90_100_mean__median,31,17,14,19.772021900523793,17.67155530235984,17.73086911981756,15.912471417095755,2.100466598163951,0.11886144497329315,0.29411764705882354,0.41132933643018704,-0.13445378151260504,0.6638655462184874,small,VICTIMS_HIGHER,0.6470588235294118,0.8571428571428571,154.0,0.17085858498744178,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.29411764705882354,0.2857142857142857,0.2398190045248869,0.3936651583710407,1.0,0.09954751131221717,0.29411764705882354,0.178,999,subject,knee,phase,right,RKneeAngles,0.025692041522491355,exploratory,54
RTOE_ax3_excursion__median,31,17,14,113.14590454101562,116.70592498779297,112.20389803718118,113.63082327161517,3.5600204467773438,-0.03050419631350944,-0.2184873949579832,-0.3365328632330392,-0.6472689075630252,0.21008403361344538,small,VICTIMS_LOWER,0.8235294117647058,0.6428571428571429,93.0,0.31144131894886007,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2184873949579832,-0.20535714285714285,-0.31221719457013575,-0.167420814479638,1.0,0.09372979961215255,-0.2184873949579832,0.333,999,subject,foot,spatial,right,RTOE,0.025640138408304498,exploratory,55
RPSI_ax2_excursion__median,31,17,14,55.15460205078125,61.109397888183594,57.05749399521772,62.960436139787944,5.954795837402344,-0.09744484552602328,-0.3025210084033613,-0.3777403321060311,-0.680672268907563,0.1092436974789916,small,VICTIMS_LOWER,0.5882352941176471,0.7857142857142857,83.0,0.1587924654037347,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.3025210084033613,-0.3031674208144796,-0.3936651583710407,-0.248868778280543,1.0,0.09114414996767939,-0.3025210084033613,0.168,999,subject,pelvis,spatial,right,RPSI,0.025358378645575875,exploratory,56
LFootProgressAngles_ax2_min__median,31,17,14,-1.943850815296173,-1.3020921349525452,-3.104620913125794,-1.7066917065531015,0.6417586803436279,-0.4928673348964026,-0.2605042016806723,-0.1676527510972227,-0.6304621848739496,0.15126050420168066,small,VICTIMS_LOWER,0.6470588235294118,0.5714285714285714,88.0,0.22602060714218963,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2605042016806723,-0.26785714285714285,-0.3393665158371041,-0.20361990950226244,1.0,0.0788623141564318,-0.2605042016806723,0.242,999,subject,foot,kinematic,left,LFootProgressAngles,0.025284231339594662,exploratory,57
sym_HEE_path3d_si,31,17,14,0.18352632201302513,-0.13321212046359626,0.32462195997991866,-0.11183713833376074,0.3167384424766214,2.3776998772658873,0.2773109243697479,0.23827202983708606,-0.11785714285714284,0.6890756302521008,small,VICTIMS_HIGHER,0.7058823529411765,0.8571428571428571,152.0,0.1970292009147897,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.2773109243697479,0.2669683257918552,0.22171945701357465,0.3755656108597285,1.0,0.09825468648998059,0.2773109243697479,0.196,999,subject,foot,symmetry,bilateral,LHEE|RHEE,0.02495798319327731,exploratory,58
RAnkleAngles_ax2_tmax_pct__median,31,17,14,51.0,32.0,49.794117647058826,40.857142857142854,19.0,0.59375,0.23529411764705882,0.5333333333333333,-0.17647058823529413,0.6388655462184871,small,VICTIMS_HIGHER,0.7058823529411765,0.7142857142857143,147.0,0.27467408550688477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.23529411764705882,0.22171945701357465,0.17647058823529413,0.33031674208144796,1.0,0.09502262443438914,0.23529411764705882,0.27,999,subject,ankle,kinematic,right,RAnkleAngles,0.02491349480968858,exploratory,59
LKneeAngles_ax2_tmin_pct__median,31,17,14,51.0,50.0,52.88235294117647,46.214285714285715,1.0,0.02,0.2815126050420168,0.05970149253731343,-0.15126050420168066,0.6890756302521008,small,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,152.5,0.18816543020938326,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.2815126050420168,0.28054298642533937,0.23529411764705882,0.36160714285714285,1.0,0.08009453781512604,0.2815126050420168,0.18,999,subject,knee,kinematic,left,LKneeAngles,0.024839347503707365,exploratory,60
LFootProgressAngles_ax3_peak_acc__median,31,17,14,2995.1602720713922,2510.4261273117804,3009.191373868567,2546.728920104955,484.7341447596118,0.19308839223987675,0.25210084033613445,0.5490484643191287,-0.15966386554621848,0.6218487394957983,small,VICTIMS_HIGHER,0.6470588235294118,0.8571428571428571,149.0,0.24160714823314522,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.25210084033613445,0.248868778280543,0.19457013574660634,0.32142857142857145,1.0,0.069327731092437,0.25210084033613445,0.243,999,subject,foot,kinematic,left,LFootProgressAngles,0.024468610973801284,exploratory,61
sym_HipAngles_ax1_tmax_pct_si,31,17,14,-1.1173184357541899,0.5649362877408827,-47.87490016840996,17.47015028676088,1.6822547234950727,-2.9777777777777774,-0.2689075630252101,-0.012738448086244296,-0.6388655462184873,0.12605042016806722,small,VICTIMS_LOWER,0.7058823529411765,0.5,87.0,0.21042807709917521,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2689075630252101,-0.28125,-0.32142857142857145,-0.21266968325791855,1.0,0.056237879767291526,-0.2689075630252101,0.225,999,subject,hip,symmetry,bilateral,LHipAngles|RHipAngles,0.024201680672268907,exploratory,62
RAnkleAngles_ax2_peak_acc__median,31,17,14,1929.5731711478065,1436.456798435761,1923.2541803877739,1725.5931051097166,493.11637271204563,0.3432866016221497,0.21008403361344538,0.5345766467945093,-0.22710084033613445,0.6218487394957983,small,VICTIMS_HIGHER,0.7647058823529411,0.6428571428571429,144.0,0.330797823330896,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.21008403361344538,0.19642857142857142,0.1493212669683258,0.3031674208144796,1.0,0.09308338720103423,0.21008403361344538,0.336,999,subject,ankle,kinematic,right,RAnkleAngles,0.024097874443895204,exploratory,63
RFootProgressAngles_ax1_max__median,31,17,14,-16.0554141998291,-14.660781860351562,-15.217721953111536,-13.875641311917986,1.394632339477539,-0.09512673694771802,-0.24369747899159663,-0.28729748304075925,-0.6302521008403361,0.17647058823529413,small,VICTIMS_LOWER,0.6470588235294118,0.7857142857142857,90.0,0.2579351703686603,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.24369747899159663,-0.2398190045248869,-0.3125,-0.18552036199095023,1.0,0.06880252100840337,-0.24369747899159663,0.275,999,subject,foot,kinematic,right,RFootProgressAngles,0.023652990608007907,exploratory,64
RAnkleAngles_ax1_phase_90_100_rom__median,31,17,14,2.6075387001037598,3.4570246934890747,3.3194353580474854,3.6735005719321117,0.8494859933853149,-0.2457274878554464,-0.226890756302521,-0.5899419521038005,-0.6386554621848739,0.17647058823529413,small,VICTIMS_LOWER,0.7647058823529411,0.7857142857142857,92.0,0.2928470165627216,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.226890756302521,-0.20535714285714285,-0.3212669683257919,-0.18552036199095023,1.0,0.09437621202327087,-0.226890756302521,0.307,999,subject,ankle,phase,right,RAnkleAngles,0.023423133959466137,exploratory,65
LTOE_ax2_excursion__median,31,17,14,60.01493835449219,69.79340362548828,64.11449062123017,71.70636095319476,9.778465270996094,-0.14010586621434,-0.2773109243697479,-0.48815372647298827,-0.6302521008403361,0.1346638655462183,small,VICTIMS_LOWER,0.5882352941176471,0.7857142857142857,86.0,0.1970292009147897,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2773109243697479,-0.27601809954751133,-0.34841628959276016,-0.22171945701357465,1.0,0.07110536522301225,-0.2773109243697479,0.19,999,subject,foot,spatial,left,LTOE,0.023245180425111218,exploratory,66
var_RHipAngles_ax1_rom_mad,31,17,14,1.420577347278595,1.1029715165495872,1.5028858140987509,1.293216167816094,0.3176058307290077,0.2879546987057021,0.2689075630252101,0.4391670508026223,-0.12605042016806722,0.6470588235294118,small,VICTIMS_HIGHER,0.7647058823529411,0.7142857142857143,151.0,0.2111652971287249,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.2689075630252101,0.2579185520361991,0.21266968325791855,0.3665158371040724,1.0,0.0976082740788623,0.2689075630252101,0.214,999,subject,mixed,variability,none,RHipAngles_ax1_rom,0.023133959466139394,exploratory,67
RKneeAngles_ax3_peak_vel__median,31,17,14,261.1586521492412,230.05911150586667,268.6776925655908,238.56917091651962,31.099540643374553,0.13518065178905767,0.23529411764705882,0.41932565189075366,-0.17647058823529413,0.6136554621848738,small,VICTIMS_HIGHER,0.6470588235294118,0.7857142857142857,147.0,0.27501302114502435,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.23529411764705882,0.23076923076923078,0.17647058823529413,0.3212669683257919,1.0,0.08597285067873306,0.23529411764705882,0.308,999,subject,knee,kinematic,right,RKneeAngles,0.022837370242214532,exploratory,68
sym_FootProgressAngles_ax1_rom_si,31,17,14,-0.6632480973257906,0.5988414291383415,-0.4946336706040344,0.7357033208836914,1.262089526464132,-2.1075521249091307,-0.25210084033613445,-0.3775660952012059,-0.6218487394957983,0.16848739495798282,small,VICTIMS_LOWER,0.7058823529411765,0.7142857142857143,89.0,0.24160714823314522,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.25210084033613445,-0.2398190045248869,-0.3393665158371041,-0.19457013574660634,1.0,0.08726567550096964,-0.25210084033613445,0.26,999,subject,foot,symmetry,bilateral,LFootProgressAngles|RFootProgressAngles,0.0226890756302521,exploratory,69
sym_FootProgressAngles_ax1_tmax_pct_absdiff,31,17,14,0.0,1.0,0.4411764705882353,0.7142857142857143,1.0,-1.0,-0.29411764705882354,-1.3333333333333333,-0.6428571428571429,0.09243697478991597,small,VICTIMS_LOWER,0.5882352941176471,0.8571428571428571,84.0,0.13711732415027356,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.29411764705882354,-0.27601809954751133,-0.375,-0.25892857142857145,1.0,0.08088235294117646,-0.29411764705882354,0.147,999,subject,foot,symmetry,bilateral,LFootProgressAngles|RFootProgressAngles,0.022058823529411766,exploratory,70
LKneeAngles_ax3_peak_vel__median,31,17,14,241.83704665336484,206.67901232999304,255.71398471677287,247.99780238727922,35.158034323371794,0.17010935908304461,0.17647058823529413,0.34992333782735113,-0.2773109243697479,0.6222689075630249,small,VICTIMS_HIGHER,0.8235294117647058,0.5714285714285714,140.0,0.41579890439747025,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.17647058823529413,0.17857142857142858,0.12217194570135746,0.2579185520361991,1.0,0.081447963800905,0.17647058823529413,0.436,999,subject,knee,kinematic,left,LKneeAngles,0.021799307958477506,exploratory,71
RAnkleAngles_ax1_min__median,31,17,14,-11.813532829284668,-15.511555194854736,-13.22566812178668,-14.847411905016218,3.6980223655700684,0.23840435850021807,0.20168067226890757,0.5558877645471192,-0.2184873949579832,0.5968487394957981,small,VICTIMS_HIGHER,0.7058823529411765,0.7142857142857143,143.0,0.3509160535416732,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.20168067226890757,0.1875,0.14027149321266968,0.29411764705882354,1.0,0.09243697478991597,0.20168067226890757,0.36,999,subject,ankle,kinematic,right,RAnkleAngles,0.021354424122590213,exploratory,72
RFootProgressAngles_ax3_tmax_pct__median,31,17,14,44.0,54.0,40.5,46.0,10.0,-0.18518518518518517,-0.20168067226890757,-0.35874439461883406,-0.5798319327731093,0.22710084033613426,small,VICTIMS_LOWER,0.7058823529411765,0.7142857142857143,95.0,0.3503325874596024,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.20168067226890757,-0.1875,-0.27149321266968324,-0.14027149321266968,1.0,0.06981254040077567,-0.20168067226890757,0.335,999,subject,foot,kinematic,right,RFootProgressAngles,0.021354424122590213,exploratory,73
RHipAngles_ax3_rom__median,31,17,14,19.339293956756592,21.60544228553772,19.40974721400177,22.33559215068817,2.266148328781128,-0.10488784718367211,-0.2184873949579832,-0.21920625039867792,-0.6220588235294118,0.20168067226890757,small,VICTIMS_LOWER,0.6470588235294118,0.6428571428571429,93.0,0.31144131894886007,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.2184873949579832,-0.21428571428571427,-0.31221719457013575,-0.1583710407239819,1.0,0.09372979961215255,-0.2184873949579832,0.333,999,subject,hip,kinematic,right,RHipAngles,0.021206129510627784,exploratory,74
var_LHipAngles_ax1_rom_sd,31,17,14,2.105100391782464,2.2989699480619654,2.0260198473971123,2.5444911140445567,0.19386955627950142,-0.08432887800161708,-0.226890756302521,-0.21565290010176852,-0.6388655462184873,0.21869747899159644,small,VICTIMS_LOWER,0.8235294117647058,0.5,92.0,0.2928470165627216,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.226890756302521,-0.24107142857142858,-0.31221719457013575,-0.167420814479638,1.0,0.08532643826761474,-0.226890756302521,0.284,999,subject,mixed,variability,none,LHipAngles_ax1_rom,0.021020761245674736,exploratory,75
LHipAngles_ax1_phase_70_80_rom__median,31,17,14,13.85140347480774,15.237047672271729,14.073325942544376,14.692895701953343,1.3856441974639893,-0.09093915220765338,-0.20168067226890757,-0.4270293593967759,-0.6304621848739496,0.21008403361344538,small,VICTIMS_LOWER,0.7647058823529411,0.7142857142857143,95.0,0.3509160535416732,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.20168067226890757,-0.1875,-0.29411764705882354,-0.1583710407239819,1.0,0.09243697478991597,-0.20168067226890757,0.334,999,subject,hip,phase,left,LHipAngles,0.020820563519525458,exploratory,76
RKneeAngles_ax1_min__median,31,17,14,10.183465003967285,8.81121015548706,9.706344707923776,8.190414718219213,1.3722548484802246,0.15573965712594787,0.19327731092436976,0.29694499153509507,-0.21029411764705883,0.5798319327731093,small,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,142.0,0.371793069296558,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.19327731092436976,0.1875,0.13122171945701358,0.27601809954751133,1.0,0.08274078862314158,0.19327731092436976,0.365,999,subject,knee,kinematic,right,RKneeAngles,0.020464656450815622,exploratory,77
