channel,time_percent,control_median,n_control,level
RASI_ax3,70,916.2117004394531,14,secondary
RASI_ax3,71,917.98876953125,14,secondary
RASI_ax3,72,919.6064453125,14,secondary
RASI_ax3,73,920.528076171875,14,secondary
RASI_ax3,74,922.2083587646484,14,secondary
RASI_ax3,75,924.0636901855469,14,secondary
RASI_ax3,76,926.7785034179688,14,secondary
RASI_ax3,77,928.2621765136719,14,secondary
RASI_ax3,78,929.6481323242188,14,secondary
RASI_ax3,79,930.994140625,14,secondary
RASI_ax3,80,932.3878784179688,14,secondary
RASI_ax3,81,932.4849548339844,14,secondary
RASI_ax3,82,932.3166656494141,14,secondary
RASI_ax3,83,932.8042602539062,14,secondary
RASI_ax3,84,933.0921325683594,14,secondary
RASI_ax3,85,933.2611694335938,14,secondary
RASI_ax3,86,932.4222106933594,14,secondary
RASI_ax3,87,931.2574157714844,14,secondary
RASI_ax3,88,930.1030578613281,14,secondary
RASI_ax3,89,928.7782745361328,14,secondary
RASI_ax3,90,927.0987091064453,14,secondary
RASI_ax3,91,925.0185241699219,14,secondary
RASI_ax3,92,922.5087432861328,14,secondary
RASI_ax3,93,919.9466705322266,14,secondary
RASI_ax3,94,917.3564147949219,14,secondary
RASI_ax3,95,914.7613067626953,14,secondary
RASI_ax3,96,912.1822967529297,14,secondary
RASI_ax3,97,909.618408203125,14,secondary
RASI_ax3,98,907.0764312744141,14,secondary
RASI_ax3,99,904.6207275390625,14,secondary
RASI_ax3,100,902.0430908203125,14,secondary
LPSI_ax1,0,674.9200439453125,14,secondary
LPSI_ax1,1,689.1242370605469,14,secondary
LPSI_ax1,2,703.6749877929688,14,secondary
LPSI_ax1,3,714.5270690917969,14,secondary
LPSI_ax1,4,715.6453857421875,14,secondary
LPSI_ax1,5,711.4666290283203,14,secondary
LPSI_ax1,6,722.0608520507812,14,secondary
LPSI_ax1,7,734.2186279296875,14,secondary
LPSI_ax1,8,743.5045318603516,14,secondary
LPSI_ax1,9,752.9927978515625,14,secondary
LPSI_ax1,10,753.7247314453125,14,secondary
LPSI_ax1,11,742.6461486816406,14,secondary
LPSI_ax1,12,729.0616149902344,14,secondary
LPSI_ax1,13,730.4155883789062,14,secondary
LPSI_ax1,14,733.3073425292969,14,secondary
LPSI_ax1,15,748.3121337890625,14,secondary
LPSI_ax1,16,749.482177734375,14,secondary
LPSI_ax1,17,749.83642578125,14,secondary
LPSI_ax1,18,750.39794921875,14,secondary
LPSI_ax1,19,761.7376556396484,14,secondary
LPSI_ax1,20,771.1712799072266,14,secondary
LPSI_ax1,21,777.4431304931641,14,secondary
LPSI_ax1,22,783.6884918212891,14,secondary
LPSI_ax1,23,789.6951293945312,14,secondary
LPSI_ax1,24,790.6915588378906,14,secondary
LPSI_ax1,25,797.0604858398438,14,secondary
LPSI_ax1,26,803.4470977783203,14,secondary
LPSI_ax1,27,800.8868560791016,14,secondary
LPSI_ax1,28,794.9285278320312,14,secondary
LPSI_ax1,29,788.9214172363281,14,secondary
LPSI_ax1,30,795.8790740966797,14,secondary
LPSI_ax1,31,807.2786102294922,14,secondary
LPSI_ax1,32,818.6552276611328,14,secondary
LPSI_ax1,33,829.9933929443359,14,secondary
LPSI_ax1,34,840.7828369140625,14,secondary
LPSI_ax1,35,846.2854614257812,14,secondary
LPSI_ax1,36,851.792724609375,14,secondary
LPSI_ax1,37,846.8529510498047,14,secondary
LPSI_ax1,38,841.0684509277344,14,secondary
LPSI_ax1,39,842.8562927246094,14,secondary
LPSI_ax1,40,848.9603881835938,14,secondary
LPSI_ax1,41,855.2192230224609,14,secondary
LPSI_ax1,42,868.1129455566406,14,secondary
LPSI_ax1,43,881.1946105957031,14,secondary
LPSI_ax1,44,894.474609375,14,secondary
LPSI_ax1,45,900.4279479980469,14,secondary
LPSI_ax1,46,899.8333435058594,14,secondary
LPSI_ax1,47,898.2651977539062,14,secondary
LPSI_ax1,48,913.7034301757812,14,secondary
LPSI_ax1,49,929.3297119140625,14,secondary
LPSI_ax1,50,945.1758728027344,14,secondary
LPSI_ax1,51,955.3815612792969,14,secondary
LPSI_ax1,52,971.6643676757812,14,secondary
LPSI_ax1,53,987.9595947265625,14,secondary
LPSI_ax1,54,1004.3656921386719,14,secondary
LPSI_ax1,55,1019.5694580078125,14,secondary
LPSI_ax1,56,1027.3660583496094,14,secondary
LPSI_ax1,57,1035.2670288085938,14,secondary
LPSI_ax1,58,1030.0097198486328,14,secondary
LPSI_ax1,59,1029.6711730957031,14,secondary
LPSI_ax1,60,1031.7117614746094,14,secondary
LPSI_ax1,61,1045.3592834472656,14,secondary
LPSI_ax1,62,1060.5338897705078,14,secondary
LPSI_ax1,63,1070.083251953125,14,secondary
LPSI_ax1,64,1069.77001953125,14,secondary
LPSI_ax1,65,1069.508544921875,14,secondary
LPSI_ax1,66,1061.831298828125,14,secondary
LPSI_ax1,67,1061.1443481445312,14,secondary
LPSI_ax1,68,1061.70947265625,14,secondary
LPSI_ax1,69,1058.6519775390625,14,secondary
LPSI_ax1,70,1053.1409301757812,14,secondary
LPSI_ax1,71,1052.6507110595703,14,secondary
LPSI_ax1,72,1044.9402465820312,14,secondary
LPSI_ax1,73,1044.1983032226562,14,secondary
LPSI_ax1,74,1043.2130126953125,14,secondary
LPSI_ax1,75,1053.0628051757812,14,secondary
LPSI_ax1,76,1064.7518310546875,14,secondary
LPSI_ax1,77,1076.4231567382812,14,secondary
LPSI_ax1,78,1088.0950927734375,14,secondary
LPSI_ax1,79,1091.9083251953125,14,secondary
LPSI_ax1,80,1097.9851379394531,14,secondary
LPSI_ax1,81,1105.3841857910156,14,secondary
LPSI_ax1,82,1112.8801574707031,14,secondary
LPSI_ax1,83,1120.3360900878906,14,secondary
LPSI_ax1,84,1127.6848449707031,14,secondary
LPSI_ax1,85,1134.9329528808594,14,secondary
LPSI_ax1,86,1142.1174621582031,14,secondary
LPSI_ax1,87,1149.2923278808594,14,secondary
LPSI_ax1,88,1161.402587890625,14,secondary
LPSI_ax1,89,1174.0613403320312,14,secondary
LPSI_ax1,90,1186.837158203125,14,secondary
LPSI_ax1,91,1199.7329711914062,14,secondary
LPSI_ax1,92,1212.7390747070312,14,secondary
LPSI_ax1,93,1225.8387451171875,14,secondary
LPSI_ax1,94,1239.0134887695312,14,secondary
LPSI_ax1,95,1252.2523803710938,14,secondary
LPSI_ax1,96,1265.5679931640625,14,secondary
LPSI_ax1,97,1277.20458984375,14,secondary
LPSI_ax1,98,1276.8077087402344,14,secondary
LPSI_ax1,99,1276.2723388671875,14,secondary
LPSI_ax1,100,1268.6889038085938,14,secondary
LPSI_ax2,0,292.8162536621094,14,secondary
LPSI_ax2,1,293.52870178222656,14,secondary
LPSI_ax2,2,294.3041534423828,14,secondary
LPSI_ax2,3,295.4491958618164,14,secondary
LPSI_ax2,4,297.15065002441406,14,secondary
LPSI_ax2,5,298.89576721191406,14,secondary
LPSI_ax2,6,300.73777770996094,14,secondary
LPSI_ax2,7,302.71484375,14,secondary
LPSI_ax2,8,304.8865966796875,14,secondary
LPSI_ax2,9,307.5008850097656,14,secondary
LPSI_ax2,10,308.8966064453125,14,secondary
LPSI_ax2,11,309.0069885253906,14,secondary
LPSI_ax2,12,309.1410369873047,14,secondary
LPSI_ax2,13,309.6514892578125,14,secondary
LPSI_ax2,14,310.37684631347656,14,secondary
LPSI_ax2,15,311.2369079589844,14,secondary
LPSI_ax2,16,311.0668487548828,14,secondary
LPSI_ax2,17,310.83079528808594,14,secondary
LPSI_ax2,18,310.70068359375,14,secondary
LPSI_ax2,19,310.6974639892578,14,secondary
LPSI_ax2,20,310.8211212158203,14,secondary
LPSI_ax2,21,311.062255859375,14,secondary
LPSI_ax2,22,311.37713623046875,14,secondary
LPSI_ax2,23,312.6971740722656,14,secondary
LPSI_ax2,24,313.9127960205078,14,secondary
LPSI_ax2,25,315.1799774169922,14,secondary
LPSI_ax2,26,315.8674774169922,14,secondary
LPSI_ax2,27,316.0071716308594,14,secondary
LPSI_ax2,28,315.8433074951172,14,secondary
LPSI_ax2,29,315.3534698486328,14,secondary
LPSI_ax2,30,314.52955627441406,14,secondary
LPSI_ax2,31,314.5816650390625,14,secondary
LPSI_ax2,32,314.5991668701172,14,secondary
LPSI_ax2,33,314.5787811279297,14,secondary
LPSI_ax2,34,314.5264129638672,14,secondary
LPSI_ax2,35,314.40904235839844,14,secondary
LPSI_ax2,36,313.8823547363281,14,secondary
LPSI_ax2,37,312.84861755371094,14,secondary
LPSI_ax2,38,312.6838073730469,14,secondary
LPSI_ax2,39,312.8264465332031,14,secondary
LPSI_ax2,40,313.0021057128906,14,secondary
LPSI_ax2,41,313.24998474121094,14,secondary
LPSI_ax2,42,313.4131317138672,14,secondary
LPSI_ax2,43,313.415283203125,14,secondary
LPSI_ax2,44,313.5345458984375,14,secondary
LPSI_ax2,45,314.56378173828125,14,secondary
LPSI_ax2,46,314.4075164794922,14,secondary
LPSI_ax2,47,314.0536193847656,14,secondary
LPSI_ax2,48,313.6162414550781,14,secondary
LPSI_ax2,49,313.3210906982422,14,secondary
LPSI_ax2,50,312.09584045410156,14,secondary
LPSI_ax2,51,310.77976989746094,14,secondary
LPSI_ax2,52,312.76499938964844,14,secondary
LPSI_ax2,53,315.2318420410156,14,secondary
LPSI_ax2,54,315.0474395751953,14,secondary
LPSI_ax2,55,314.29222106933594,14,secondary
LPSI_ax2,56,313.488037109375,14,secondary
LPSI_ax2,57,312.7070007324219,14,secondary
LPSI_ax2,58,314.1321258544922,14,secondary
LPSI_ax2,59,315.28880310058594,14,secondary
LPSI_ax2,60,316.1062927246094,14,secondary
LPSI_ax2,61,316.56431579589844,14,secondary
LPSI_ax2,62,316.7672882080078,14,secondary
LPSI_ax2,63,316.84130859375,14,secondary
LPSI_ax2,64,316.9178466796875,14,secondary
LPSI_ax2,65,317.09698486328125,14,secondary
LPSI_ax2,66,317.802490234375,14,secondary
LPSI_ax2,67,319.18157958984375,14,secondary
LPSI_ax2,68,320.0582733154297,14,secondary
LPSI_ax2,69,320.55889892578125,14,secondary
LPSI_ax2,70,321.0663604736328,14,secondary
LPSI_ax2,71,320.9402313232422,14,secondary
LPSI_ax2,72,322.2037048339844,14,secondary
LPSI_ax2,73,323.2633056640625,14,secondary
LPSI_ax2,74,324.0107879638672,14,secondary
LPSI_ax2,75,324.9807434082031,14,secondary
LPSI_ax2,76,326.2572326660156,14,secondary
LPSI_ax2,77,326.5354766845703,14,secondary
LPSI_ax2,78,326.6288299560547,14,secondary
LPSI_ax2,79,326.1049499511719,14,secondary
LPSI_ax2,80,325.6253356933594,14,secondary
LPSI_ax2,81,324.90074157714844,14,secondary
LPSI_ax2,82,324.6939239501953,14,secondary
LPSI_ax2,83,324.6145782470703,14,secondary
LPSI_ax2,84,324.5152587890625,14,secondary
LPSI_ax2,85,324.40142822265625,14,secondary
LPSI_ax2,86,324.2780456542969,14,secondary
LPSI_ax2,87,324.150390625,14,secondary
LPSI_ax2,88,324.2428436279297,14,secondary
LPSI_ax2,89,324.8298645019531,14,secondary
LPSI_ax2,90,324.94793701171875,14,secondary
LPSI_ax2,91,324.2131042480469,14,secondary
LPSI_ax2,92,322.6687469482422,14,secondary
LPSI_ax2,93,321.0911102294922,14,secondary
LPSI_ax2,94,320.80133056640625,14,secondary
LPSI_ax2,95,320.5188293457031,14,secondary
LPSI_ax2,96,320.4023132324219,14,secondary
LPSI_ax2,97,320.8501892089844,14,secondary
LPSI_ax2,98,322.14564514160156,14,secondary
LPSI_ax2,99,324.00083923339844,14,secondary
LPSI_ax2,100,325.9692077636719,14,secondary
LPSI_ax3,0,943.7730712890625,14,secondary
LPSI_ax3,1,941.5297088623047,14,secondary
LPSI_ax3,2,939.4736938476562,14,secondary
LPSI_ax3,3,937.60400390625,14,secondary
LPSI_ax3,4,935.8448791503906,14,secondary
LPSI_ax3,5,934.4259033203125,14,secondary
LPSI_ax3,6,933.3530426025391,14,secondary
LPSI_ax3,7,932.6829681396484,14,secondary
LPSI_ax3,8,932.4470062255859,14,secondary
LPSI_ax3,9,933.2967834472656,14,secondary
LPSI_ax3,10,934.2366180419922,14,secondary
LPSI_ax3,11,935.3535461425781,14,secondary
LPSI_ax3,12,937.0975646972656,14,secondary
LPSI_ax3,13,939.0114898681641,14,secondary
LPSI_ax3,14,941.0780487060547,14,secondary
LPSI_ax3,15,942.9475708007812,14,secondary
LPSI_ax3,16,944.6611480712891,14,secondary
LPSI_ax3,17,946.2805786132812,14,secondary
LPSI_ax3,18,947.9060363769531,14,secondary
LPSI_ax3,19,949.5369873046875,14,secondary
LPSI_ax3,20,951.4241790771484,14,secondary
LPSI_ax3,21,953.7333221435547,14,secondary
LPSI_ax3,22,956.2165832519531,14,secondary
LPSI_ax3,23,958.9350433349609,14,secondary
LPSI_ax3,24,961.6022338867188,14,secondary
LPSI_ax3,25,964.1717681884766,14,secondary
LPSI_ax3,26,966.6407928466797,14,secondary
LPSI_ax3,27,968.9135284423828,14,secondary
LPSI_ax3,28,970.8983459472656,14,secondary
LPSI_ax3,29,972.7375640869141,14,secondary
LPSI_ax3,30,974.1600952148438,14,secondary
LPSI_ax3,31,975.1145477294922,14,secondary
LPSI_ax3,32,975.5152130126953,14,secondary
LPSI_ax3,33,975.7713775634766,14,secondary
LPSI_ax3,34,975.5082855224609,14,secondary
LPSI_ax3,35,975.1795043945312,14,secondary
LPSI_ax3,36,974.5723419189453,14,secondary
LPSI_ax3,37,973.5967559814453,14,secondary
LPSI_ax3,38,972.4062652587891,14,secondary
LPSI_ax3,39,971.0305786132812,14,secondary
LPSI_ax3,40,969.3780975341797,14,secondary
LPSI_ax3,41,967.5196533203125,14,secondary
LPSI_ax3,42,965.4918518066406,14,secondary
LPSI_ax3,43,963.2778015136719,14,secondary
LPSI_ax3,44,960.8184204101562,14,secondary
LPSI_ax3,45,958.2040252685547,14,secondary
LPSI_ax3,46,955.4066619873047,14,secondary
LPSI_ax3,47,952.8261413574219,14,secondary
LPSI_ax3,48,950.1069488525391,14,secondary
LPSI_ax3,49,947.4908294677734,14,secondary
LPSI_ax3,50,945.0703430175781,14,secondary
LPSI_ax3,51,942.5632934570312,14,secondary
LPSI_ax3,52,939.9511871337891,14,secondary
LPSI_ax3,53,937.7025604248047,14,secondary
LPSI_ax3,54,935.9735870361328,14,secondary
LPSI_ax3,55,934.6865844726562,14,secondary
LPSI_ax3,56,933.7641296386719,14,secondary
LPSI_ax3,57,933.2688140869141,14,secondary
LPSI_ax3,58,933.2724304199219,14,secondary
LPSI_ax3,59,933.3909454345703,14,secondary
LPSI_ax3,60,934.2594146728516,14,secondary
LPSI_ax3,61,935.6754913330078,14,secondary
LPSI_ax3,62,937.3929748535156,14,secondary
LPSI_ax3,63,939.3690490722656,14,secondary
LPSI_ax3,64,941.3992462158203,14,secondary
LPSI_ax3,65,942.9362030029297,14,secondary
LPSI_ax3,66,944.7670593261719,14,secondary
LPSI_ax3,67,946.6153259277344,14,secondary
LPSI_ax3,68,948.4038238525391,14,secondary
LPSI_ax3,69,950.1289367675781,14,secondary
LPSI_ax3,70,952.0048828125,14,secondary
LPSI_ax3,71,954.1685333251953,14,secondary
LPSI_ax3,72,956.6437377929688,14,secondary
LPSI_ax3,73,959.165283203125,14,secondary
LPSI_ax3,74,961.7301483154297,14,secondary
LPSI_ax3,75,964.1102600097656,14,secondary
LPSI_ax3,76,966.4281768798828,14,secondary
LPSI_ax3,77,968.6077728271484,14,secondary
LPSI_ax3,78,970.5970458984375,14,secondary
LPSI_ax3,79,972.2841033935547,14,secondary
LPSI_ax3,80,973.439697265625,14,secondary
LPSI_ax3,81,974.4417572021484,14,secondary
LPSI_ax3,82,974.9396820068359,14,secondary
LPSI_ax3,83,975.1162261962891,14,secondary
LPSI_ax3,84,975.0509643554688,14,secondary
LPSI_ax3,85,974.5631103515625,14,secondary
LPSI_ax3,86,973.6917266845703,14,secondary
LPSI_ax3,87,972.6831817626953,14,secondary
LPSI_ax3,88,971.6351318359375,14,secondary
LPSI_ax3,89,970.36669921875,14,secondary
LPSI_ax3,90,968.6696014404297,14,secondary
LPSI_ax3,91,966.60595703125,14,secondary
LPSI_ax3,92,964.5269165039062,14,secondary
LPSI_ax3,93,962.2442169189453,14,secondary
LPSI_ax3,94,959.9841461181641,14,secondary
LPSI_ax3,95,957.5452117919922,14,secondary
LPSI_ax3,96,955.1037902832031,14,secondary
LPSI_ax3,97,952.3454895019531,14,secondary
LPSI_ax3,98,949.8193359375,14,secondary
LPSI_ax3,99,947.4718475341797,14,secondary
LPSI_ax3,100,944.9915924072266,14,secondary
RPSI_ax1,0,681.2377014160156,14,secondary
RPSI_ax1,1,695.6110534667969,14,secondary
RPSI_ax1,2,710.1749267578125,14,secondary
RPSI_ax1,3,720.0779724121094,14,secondary
RPSI_ax1,4,727.2811584472656,14,secondary
RPSI_ax1,5,735.1064453125,14,secondary
RPSI_ax1,6,738.823974609375,14,secondary
RPSI_ax1,7,732.2879028320312,14,secondary
RPSI_ax1,8,736.4042053222656,14,secondary
RPSI_ax1,9,740.9208374023438,14,secondary
RPSI_ax1,10,741.6234741210938,14,secondary
RPSI_ax1,11,747.499267578125,14,secondary
RPSI_ax1,12,748.8507385253906,14,secondary
RPSI_ax1,13,747.7793579101562,14,secondary
RPSI_ax1,14,746.9084777832031,14,secondary
RPSI_ax1,15,751.1581726074219,14,secondary
RPSI_ax1,16,751.9406127929688,14,secondary
RPSI_ax1,17,752.6799621582031,14,secondary
RPSI_ax1,18,753.3813781738281,14,secondary
RPSI_ax1,19,762.46923828125,14,secondary
RPSI_ax1,20,775.8010864257812,14,secondary
RPSI_ax1,21,782.40771484375,14,secondary
RPSI_ax1,22,788.7483062744141,14,secondary
RPSI_ax1,23,794.4962921142578,14,secondary
RPSI_ax1,24,795.380126953125,14,secondary
RPSI_ax1,25,801.5188293457031,14,secondary
RPSI_ax1,26,807.5947875976562,14,secondary
RPSI_ax1,27,807.7574920654297,14,secondary
RPSI_ax1,28,801.2545928955078,14,secondary
RPSI_ax1,29,794.7105712890625,14,secondary
RPSI_ax1,30,795.8932800292969,14,secondary
RPSI_ax1,31,807.3983001708984,14,secondary
RPSI_ax1,32,818.9135894775391,14,secondary
RPSI_ax1,33,830.4492492675781,14,secondary
RPSI_ax1,34,841.7654113769531,14,secondary
RPSI_ax1,35,847.107666015625,14,secondary
RPSI_ax1,36,845.6621246337891,14,secondary
RPSI_ax1,37,838.8696594238281,14,secondary
RPSI_ax1,38,839.3914489746094,14,secondary
RPSI_ax1,39,845.6477966308594,14,secondary
RPSI_ax1,40,851.9800720214844,14,secondary
RPSI_ax1,41,858.3872528076172,14,secondary
RPSI_ax1,42,870.5899658203125,14,secondary
RPSI_ax1,43,883.9237365722656,14,secondary
RPSI_ax1,44,896.0446014404297,14,secondary
RPSI_ax1,45,899.1771392822266,14,secondary
RPSI_ax1,46,901.0024871826172,14,secondary
RPSI_ax1,47,904.6366271972656,14,secondary
RPSI_ax1,48,919.628662109375,14,secondary
RPSI_ax1,49,934.8614196777344,14,secondary
RPSI_ax1,50,950.3769226074219,14,secondary
RPSI_ax1,51,954.5439147949219,14,secondary
RPSI_ax1,52,965.7531127929688,14,secondary
RPSI_ax1,53,982.44287109375,14,secondary
RPSI_ax1,54,999.4772338867188,14,secondary
RPSI_ax1,55,1011.8284149169922,14,secondary
RPSI_ax1,56,1019.9925079345703,14,secondary
RPSI_ax1,57,1028.2423553466797,14,secondary
RPSI_ax1,58,1032.403060913086,14,secondary
RPSI_ax1,59,1033.353012084961,14,secondary
RPSI_ax1,60,1035.5122680664062,14,secondary
RPSI_ax1,61,1039.1466674804688,14,secondary
RPSI_ax1,62,1050.7830505371094,14,secondary
RPSI_ax1,63,1065.6563415527344,14,secondary
RPSI_ax1,64,1072.7399291992188,14,secondary
RPSI_ax1,65,1072.1354370117188,14,secondary
RPSI_ax1,66,1065.91748046875,14,secondary
RPSI_ax1,67,1058.5782470703125,14,secondary
RPSI_ax1,68,1058.0205078125,14,secondary
RPSI_ax1,69,1046.4024353027344,14,secondary
RPSI_ax1,70,1045.9274291992188,14,secondary
RPSI_ax1,71,1045.6174774169922,14,secondary
RPSI_ax1,72,1042.0890502929688,14,secondary
RPSI_ax1,73,1041.6373901367188,14,secondary
RPSI_ax1,74,1042.6553955078125,14,secondary
RPSI_ax1,75,1054.7814331054688,14,secondary
RPSI_ax1,76,1066.8614501953125,14,secondary
RPSI_ax1,77,1078.9156494140625,14,secondary
RPSI_ax1,78,1087.90771484375,14,secondary
RPSI_ax1,79,1100.3171997070312,14,secondary
RPSI_ax1,80,1111.7195129394531,14,secondary
RPSI_ax1,81,1106.6417846679688,14,secondary
RPSI_ax1,82,1110.2649230957031,14,secondary
RPSI_ax1,83,1116.7490234375,14,secondary
RPSI_ax1,84,1123.1447143554688,14,secondary
RPSI_ax1,85,1129.4995727539062,14,secondary
RPSI_ax1,86,1135.8600158691406,14,secondary
RPSI_ax1,87,1143.5900268554688,14,secondary
RPSI_ax1,88,1156.1918334960938,14,secondary
RPSI_ax1,89,1168.9478149414062,14,secondary
RPSI_ax1,90,1181.8519897460938,14,secondary
RPSI_ax1,91,1194.9115600585938,14,secondary
RPSI_ax1,92,1208.1468505859375,14,secondary
RPSI_ax1,93,1221.5778198242188,14,secondary
RPSI_ax1,94,1235.2067260742188,14,secondary
RPSI_ax1,95,1249.0077514648438,14,secondary
RPSI_ax1,96,1262.9273071289062,14,secondary
RPSI_ax1,97,1276.9317016601562,14,secondary
RPSI_ax1,98,1291.012451171875,14,secondary
RPSI_ax1,99,1291.6284484863281,14,secondary
RPSI_ax1,100,1285.59130859375,14,secondary
RPSI_ax2,0,255.10842895507812,14,secondary
RPSI_ax2,1,254.18727111816406,14,secondary
RPSI_ax2,2,253.33242797851562,14,secondary
RPSI_ax2,3,252.54348754882812,14,secondary
RPSI_ax2,4,252.14492797851562,14,secondary
RPSI_ax2,5,250.8558349609375,14,secondary
RPSI_ax2,6,249.70846557617188,14,secondary
RPSI_ax2,7,250.24114990234375,14,secondary
RPSI_ax2,8,250.7364959716797,14,secondary
RPSI_ax2,9,251.14238739013672,14,secondary
RPSI_ax2,10,251.41385650634766,14,secondary
RPSI_ax2,11,251.5056610107422,14,secondary
RPSI_ax2,12,251.37604522705078,14,secondary
RPSI_ax2,13,251.0738525390625,14,secondary
RPSI_ax2,14,250.26980590820312,14,secondary
RPSI_ax2,15,249.3417510986328,14,secondary
RPSI_ax2,16,249.1354217529297,14,secondary
RPSI_ax2,17,249.34483337402344,14,secondary
RPSI_ax2,18,249.95561981201172,14,secondary
RPSI_ax2,19,250.56822204589844,14,secondary
RPSI_ax2,20,251.10116577148438,14,secondary
RPSI_ax2,21,251.82816314697266,14,secondary
RPSI_ax2,22,252.7036895751953,14,secondary
RPSI_ax2,23,253.9336929321289,14,secondary
RPSI_ax2,24,254.05846405029297,14,secondary
RPSI_ax2,25,254.0814208984375,14,secondary
RPSI_ax2,26,253.62674713134766,14,secondary
RPSI_ax2,27,252.95130157470703,14,secondary
RPSI_ax2,28,252.3953094482422,14,secondary
RPSI_ax2,29,251.96609497070312,14,secondary
RPSI_ax2,30,251.6595001220703,14,secondary
RPSI_ax2,31,251.4663314819336,14,secondary
RPSI_ax2,32,251.96087646484375,14,secondary
