channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
KneeAngles_ax1_LminusR,13,1.7625102996826172,-5.019566535949707,6.782076835632324,0.24369747899159663,1.2063294894906353,0.7058823529411765,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,14,3.9790611267089844,-5.717239856719971,9.696300983428955,0.23529411764705882,1.1570733698080429,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,15,4.7345170974731445,-6.195555686950684,10.930072784423828,0.226890756302521,1.0771793439652744,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,16,6.663050651550293,-6.3161702156066895,12.979220867156982,0.21008403361344538,0.9934254637747002,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,17,10.010200500488281,-8.325210094451904,18.335410594940186,0.20168067226890757,0.9794607656135755,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,18,12.847602844238281,-10.783596992492676,23.631199836730957,0.17647058823529413,0.9705947751239817,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,19,16.082721710205078,-13.21691608428955,29.29963779449463,0.15126050420168066,0.9515371669077887,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,20,19.5772762298584,-15.521220684051514,35.09849691390991,0.15126050420168066,0.9519519869014474,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,21,23.161821365356445,-17.634992599487305,40.79681396484375,0.18487394957983194,0.9789857076755525,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,22,26.679555892944336,-19.55515432357788,46.23471021652222,0.23529411764705882,1.0057317329046234,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,23,30.010461807250977,-21.172510623931885,51.18297243118286,0.226890756302521,1.0235273529993272,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,24,32.762685775756836,-22.355833530426025,55.11851930618286,0.226890756302521,1.032306997680039,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,25,33.60379886627197,-23.09093952178955,56.69473838806152,0.21008403361344538,1.02276688477886,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,26,34.22179698944092,-22.935804843902588,57.157601833343506,0.25210084033613445,1.0199145288672264,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,27,34.64167499542236,-22.583786487579346,57.22546148300171,0.25210084033613445,1.0171256217791713,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,28,34.757808685302734,-21.693541049957275,56.45134973526001,0.2184873949579832,1.0085316789395724,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,29,34.47118282318115,-20.42878532409668,54.89996814727783,0.20168067226890757,0.9850065379713704,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,30,33.919793128967285,-19.102943420410156,53.02273654937744,0.16806722689075632,0.9567780160789976,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,31,33.022536277770996,-17.308438777923584,50.33097505569458,0.16806722689075632,0.9326798034189177,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,32,31.55032444000244,-15.380268096923828,46.93059253692627,0.17647058823529413,0.9180577366162629,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,33,29.320063591003418,-13.350486755371094,42.67055034637451,0.18487394957983194,0.9020427378578637,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,34,26.738054275512695,-11.255207061767578,37.99326133728027,0.17647058823529413,0.8759460229317877,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,35,23.86324977874756,-9.142820358276367,33.006070137023926,0.16806722689075632,0.8350486899729447,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
